FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC396451,ACC718226,35788,NEFT,2025-02-01,normal
ACC332360,ACC326895,92270,NEFT,2024-10-16,normal
ACC876039,ACC326895,148357,NEFT,2025-04-13,normal
ACC901577,ACC142185,131233,Cash Deposit,2024-02-02,normal
ACC899787,ACC205409,42167,RTGS,2024-11-30,normal
ACC332360,ACC718226,122507,UPI,2023-05-08,normal
ACC153872,ACC718226,118405,NEFT,2022-03-30,normal
ACC147726,ACC901577,80339,NEFT,2025-04-18,normal
ACC341736,ACC326895,7372,Cash Deposit,2024-11-14,normal
ACC326895,ACC185131,44134,RTGS,2025-08-04,normal
ACC878967,ACC718226,3249,Cash Deposit,2022-03-07,normal
ACC718226,ACC340044,106417,NEFT,2025-05-14,normal
ACC718226,ACC478411,18104,UPI,2023-05-05,normal
ACC326895,ACC301939,90588,Cash Deposit,2025-10-15,normal
ACC205409,ACC340044,23644,UPI,2023-10-22,normal
ACC950544,ACC326895,75278,UPI,2022-02-11,normal
ACC796212,ACC718226,43149,UPI,2025-05-14,normal
ACC168517,ACC713762,3298,UPI,2024-03-22,normal
ACC713762,ACC273982,10655,NEFT,2023-03-18,normal
ACC301939,ACC147726,14779,UPI,2022-08-06,normal
ACC717113,ACC326895,61164,RTGS,2024-09-29,normal
ACC718226,ACC342720,58936,UPI,2022-10-07,normal
ACC718226,ACC478411,117629,UPI,2023-08-13,normal
ACC340044,ACC205409,29370,RTGS,2022-06-14,normal
ACC644173,ACC889359,112289,RTGS,2025-12-28,normal
ACC301939,ACC326895,31852,RTGS,2024-03-11,normal
ACC326895,ACC301939,129479,Cash Deposit,2022-09-10,normal
ACC717113,ACC205409,59847,NEFT,2024-10-16,normal
ACC342720,ACC326895,143000,UPI,2025-03-02,normal
ACC326895,ACC718226,133649,RTGS,2024-02-18,normal
ACC147726,ACC717113,91345,UPI,2023-03-07,normal
ACC114835,ACC326895,118684,Cash Deposit,2023-03-28,normal
ACC340044,ACC326895,67249,Cash Deposit,2024-09-28,normal
ACC876039,ACC718226,103162,RTGS,2025-06-10,normal
ACC644173,ACC326895,117680,Cash Deposit,2024-11-13,normal
ACC717113,ACC718226,110337,UPI,2025-03-30,normal
ACC644173,ACC147726,102421,Cash Deposit,2024-12-29,normal
ACC326895,ACC522060,38302,UPI,2022-05-30,normal
ACC717113,ACC718226,99320,UPI,2022-01-09,normal
ACC301939,ACC326895,131349,NEFT,2024-08-03,normal
ACC522060,ACC718226,15615,NEFT,2024-07-28,normal
ACC326895,ACC751194,140857,NEFT,2022-10-02,normal
ACC718226,ACC901577,39753,UPI,2023-05-13,normal
ACC114835,ACC147726,59595,UPI,2025-10-06,normal
ACC713762,ACC326895,120321,RTGS,2025-10-15,normal
ACC326895,ACC478411,26531,UPI,2025-02-28,normal
ACC522060,ACC718226,30763,Cash Deposit,2024-08-31,normal
ACC326895,ACC950544,135581,NEFT,2025-03-27,normal
ACC718226,ACC717113,18056,NEFT,2023-08-01,normal
ACC718226,ACC332360,108343,Cash Deposit,2024-02-28,normal
ACC332360,ACC326895,88552,NEFT,2023-01-27,normal
ACC718226,ACC717113,127124,RTGS,2023-09-28,normal
ACC718226,ACC760021,53664,NEFT,2022-03-28,normal
ACC332360,ACC142185,11752,RTGS,2022-11-13,normal
ACC718226,ACC644173,56363,UPI,2024-02-07,normal
ACC326895,ACC717113,19556,Cash Deposit,2025-04-19,normal
ACC889359,ACC153872,41308,Cash Deposit,2025-01-22,normal
ACC326895,ACC142185,66871,UPI,2025-03-30,normal
ACC718226,ACC114835,39231,RTGS,2022-07-13,normal
ACC332360,ACC718226,72171,RTGS,2024-05-21,normal
ACC142185,ACC396451,124982,NEFT,2024-07-22,normal
ACC326895,ACC876039,130151,NEFT,2023-03-20,normal
ACC718226,ACC751194,119187,NEFT,2024-08-19,normal
ACC836996,ACC205409,115902,RTGS,2023-12-18,normal
ACC950544,ACC326895,77385,NEFT,2023-06-29,normal
ACC340044,ACC713762,101578,Cash Deposit,2025-10-29,normal
ACC326895,ACC600935,54505,UPI,2025-11-23,normal
ACC713762,ACC321275,122233,Cash Deposit,2022-02-13,normal
ACC528361,ACC718226,31960,Cash Deposit,2022-06-19,normal
ACC718226,ACC760021,56268,RTGS,2024-01-04,normal
ACC273982,ACC147726,97647,UPI,2022-10-27,normal
ACC718226,ACC360247,71171,UPI,2025-04-27,normal
ACC713762,ACC760021,35694,NEFT,2023-08-18,normal
ACC528361,ACC718226,39549,NEFT,2024-10-11,normal
ACC713762,ACC718226,112312,UPI,2025-09-04,normal
