FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC609232,ACC540552,75344,NEFT,2023-08-19,normal
ACC972335,ACC442722,98566,UPI,2023-05-10,normal
ACC972335,ACC527398,37193,NEFT,2024-08-11,normal
ACC442722,ACC540552,77942,NEFT,2025-11-07,normal
ACC736745,ACC588557,55645,UPI,2023-03-19,normal
ACC486814,ACC972335,52942,Cash Deposit,2024-12-13,normal
ACC442722,ACC171951,34028,UPI,2024-03-19,normal
ACC181247,ACC442722,121208,RTGS,2024-12-13,normal
ACC442722,ACC972335,144705,UPI,2022-04-09,normal
ACC324345,ACC181247,53901,UPI,2024-10-05,normal
ACC181247,ACC442722,61170,RTGS,2022-03-22,normal
ACC466960,ACC442722,23984,RTGS,2025-06-07,normal
ACC972335,ACC540552,104063,RTGS,2022-07-15,normal
ACC486814,ACC466960,146847,NEFT,2024-12-10,normal
ACC359249,ACC666390,8964,NEFT,2022-03-02,normal
ACC540552,ACC902784,146111,NEFT,2022-09-19,normal
ACC324345,ACC540552,125803,RTGS,2025-07-28,normal
ACC527398,ACC588557,33378,NEFT,2024-04-30,normal
ACC171951,ACC442722,104697,Cash Deposit,2024-01-24,normal
ACC540552,ACC181247,34289,Cash Deposit,2024-12-13,normal
ACC181247,ACC588557,62646,RTGS,2024-03-24,normal
ACC540552,ACC915451,38514,UPI,2024-04-14,normal
ACC666390,ACC442722,58514,UPI,2025-05-27,normal
ACC181247,ACC330080,89868,RTGS,2023-11-23,normal
ACC181247,ACC324345,11563,Cash Deposit,2025-11-25,normal
ACC181247,ACC584125,13233,NEFT,2024-01-22,normal
ACC972335,ACC540552,131073,RTGS,2024-03-20,normal
ACC508930,ACC972335,14152,NEFT,2024-11-29,normal
ACC972335,ACC359249,13051,NEFT,2023-01-31,normal
ACC549433,ACC258157,104390,NEFT,2024-03-25,normal
ACC540552,ACC442722,21052,UPI,2023-10-19,normal
ACC181247,ACC666390,59305,Cash Deposit,2023-06-05,normal
ACC540552,ACC972335,135451,UPI,2025-01-31,normal
ACC508930,ACC181247,129210,UPI,2024-05-19,normal
ACC442722,ACC736745,71149,NEFT,2023-08-18,normal
ACC181247,ACC540552,147366,RTGS,2022-01-11,normal
ACC972335,ACC540552,64239,UPI,2024-09-03,normal
ACC902784,ACC258157,100121,NEFT,2025-06-12,normal
ACC181247,ACC442722,120366,NEFT,2025-11-16,normal
ACC442722,ACC181247,98532,NEFT,2025-03-02,normal
ACC972335,ACC588557,49652,RTGS,2022-02-02,normal
ACC736745,ACC442722,45411,RTGS,2024-04-05,normal
ACC972335,ACC372793,100531,Cash Deposit,2025-09-07,normal
ACC972335,ACC442722,121590,Cash Deposit,2022-07-03,normal
ACC181247,ACC972335,102689,UPI,2025-07-28,normal
ACC181247,ACC372793,79177,Cash Deposit,2022-02-13,normal
ACC372793,ACC972335,52974,UPI,2022-12-25,normal
ACC181247,ACC972335,60465,UPI,2023-08-26,normal
ACC972335,ACC508930,149826,NEFT,2025-02-20,normal
ACC902784,ACC442722,148252,UPI,2024-08-26,normal
ACC540552,ACC181247,111498,RTGS,2022-03-04,normal
ACC666390,ACC827659,149235,UPI,2023-04-13,normal
ACC540552,ACC442722,96844,UPI,2025-08-24,normal
ACC121369,ACC549433,149102,Cash Deposit,2022-02-05,normal
ACC972335,ACC121369,108816,NEFT,2025-09-21,normal
ACC736745,ACC121369,115809,NEFT,2023-12-01,normal
ACC584125,ACC972335,40598,Cash Deposit,2024-04-11,normal
ACC584125,ACC181247,71740,RTGS,2022-07-11,normal
ACC372793,ACC540552,21085,NEFT,2023-03-20,normal
ACC372793,ACC972335,27756,UPI,2025-10-08,normal
ACC596564,ACC181247,52342,RTGS,2023-07-01,normal
ACC584125,ACC324345,83459,Cash Deposit,2024-11-08,normal
ACC442722,ACC915451,9721,RTGS,2022-12-03,normal
ACC972335,ACC359249,136715,RTGS,2024-06-08,normal
ACC121369,ACC540552,16457,RTGS,2022-08-28,normal
ACC452457,ACC181247,52681,Cash Deposit,2025-06-07,normal
ACC915451,ACC833442,100354,NEFT,2024-12-16,normal
ACC442722,ACC588557,78817,NEFT,2025-07-13,normal
ACC466960,ACC540552,120787,UPI,2024-04-15,normal
ACC466960,ACC549433,118212,RTGS,2025-08-07,normal
ACC442722,ACC181247,98563,Cash Deposit,2023-03-28,normal
ACC527398,ACC121369,117513,Cash Deposit,2024-06-25,normal
ACC540552,ACC181247,119709,RTGS,2022-10-14,normal
ACC972335,ACC902784,36086,UPI,2025-05-06,normal
ACC540552,ACC372793,26135,RTGS,2024-10-04,normal
ACC736745,ACC372793,19509,NEFT,2023-06-24,normal
ACC540552,ACC549433,141863,NEFT,2023-06-23,normal
ACC486814,ACC258157,120978,NEFT,2023-04-21,normal
ACC540552,ACC442722,46891,Cash Deposit,2023-02-19,normal
ACC596564,ACC540552,124471,NEFT,2025-01-20,normal
ACC330080,ACC258157,45063,NEFT,2025-10-20,normal
ACC181247,ACC452161,101570,UPI,2022-08-19,normal
ACC972335,ACC324345,136557,Cash Deposit,2025-10-03,normal
ACC181247,ACC452457,92430,NEFT,2024-02-10,normal
ACC666390,ACC330080,144917,Cash Deposit,2023-08-31,normal
ACC527398,ACC181247,46222,Cash Deposit,2025-03-31,normal
ACC181247,ACC466960,79074,NEFT,2024-11-11,normal
ACC486814,ACC181247,74192,NEFT,2023-08-07,normal
ACC324345,ACC258157,67569,RTGS,2022-07-28,normal
ACC609232,ACC181247,39165,RTGS,2024-08-06,normal
ACC442722,ACC666390,50928,NEFT,2022-06-03,normal
ACC972335,ACC442722,130863,UPI,2025-04-21,normal
ACC181247,ACC258157,138164,UPI,2024-05-09,normal
ACC372793,ACC540552,130792,RTGS,2025-11-07,normal
ACC827659,ACC508930,62720,UPI,2025-01-09,normal
ACC171951,ACC972335,48456,Cash Deposit,2025-01-18,normal
ACC902784,ACC540552,119871,RTGS,2022-02-16,normal
ACC972335,ACC442722,114378,NEFT,2024-04-04,normal
ACC330080,ACC442722,107554,UPI,2024-10-13,normal
ACC121369,ACC549433,40415,Cash Deposit,2022-02-01,normal
ACC972335,ACC540552,39651,UPI,2022-06-22,normal
ACC666390,ACC442722,87954,UPI,2025-10-12,normal
ACC181247,ACC540552,97955,Cash Deposit,2022-01-31,normal
ACC584125,ACC330080,29499,Cash Deposit,2025-11-07,normal
ACC902784,ACC452161,21100,UPI,2024-12-06,normal
ACC181247,ACC372793,87823,RTGS,2025-03-08,normal
ACC486814,ACC972335,12337,Cash Deposit,2025-02-15,normal
ACC324345,ACC442722,144044,NEFT,2023-08-15,normal
ACC833442,ACC181247,11905,NEFT,2023-11-09,normal
ACC833442,ACC442722,62240,RTGS,2025-09-18,normal
ACC486814,ACC442722,67738,Cash Deposit,2024-11-05,normal
ACC442722,ACC540552,90531,NEFT,2025-06-02,normal
ACC442722,ACC588557,120453,RTGS,2025-07-06,normal
ACC486814,ACC972335,11384,RTGS,2025-11-24,normal
ACC181247,ACC596564,63677,RTGS,2025-01-19,normal
ACC330080,ACC609232,143366,UPI,2025-09-06,normal
ACC915451,ACC442722,74063,NEFT,2024-02-19,normal
ACC486814,ACC181247,122954,RTGS,2024-10-10,normal
ACC540552,ACC452161,116416,RTGS,2024-11-01,normal
ACC442722,ACC452161,35944,UPI,2023-10-18,normal
ACC452457,ACC972335,141497,NEFT,2023-10-14,normal
ACC540552,ACC666390,64254,NEFT,2024-01-26,normal
ACC442722,ACC171951,96465,RTGS,2024-03-10,normal
ACC442722,ACC540552,121704,NEFT,2025-03-11,normal
ACC915451,ACC181247,75294,UPI,2025-01-14,normal
ACC972335,ACC540552,100180,Cash Deposit,2023-07-04,normal
ACC666390,ACC549433,122766,RTGS,2025-04-30,normal
ACC258157,ACC540552,79113,UPI,2023-01-16,normal
ACC442722,ACC181247,141644,Cash Deposit,2025-03-25,normal
ACC827659,ACC833442,145178,NEFT,2025-03-18,normal
ACC540552,ACC452161,22868,Cash Deposit,2025-11-02,normal
ACC666390,ACC972335,128694,Cash Deposit,2022-12-31,normal
ACC540552,ACC486814,47051,UPI,2024-04-06,normal
ACC466960,ACC827659,140868,Cash Deposit,2025-05-30,normal
ACC181247,ACC466960,134246,RTGS,2022-08-06,normal
ACC540552,ACC915451,130354,Cash Deposit,2024-11-28,normal
ACC372793,ACC359249,86001,Cash Deposit,2024-09-25,normal
ACC972335,ACC827659,52897,NEFT,2023-09-20,normal
ACC171951,ACC121369,21532,RTGS,2022-08-20,normal
ACC442722,ACC452161,54205,Cash Deposit,2024-12-04,normal
ACC442722,ACC527398,11880,Cash Deposit,2022-06-26,normal
ACC258157,ACC540552,87261,RTGS,2023-08-25,normal
ACC181247,ACC972335,55030,UPI,2022-08-08,normal
ACC442722,ACC540552,58221,RTGS,2024-05-09,normal
ACC442722,ACC833442,27527,RTGS,2023-05-03,normal
ACC330080,ACC540552,6209,Cash Deposit,2025-06-25,normal
ACC833442,ACC452161,30601,NEFT,2023-08-04,normal
ACC915451,ACC540552,121703,NEFT,2024-02-24,normal
ACC442722,ACC549433,149190,UPI,2022-05-04,normal
ACC972335,ACC359249,96630,UPI,2022-09-23,normal
ACC972335,ACC549433,93309,UPI,2024-04-03,normal
ACC171951,ACC596564,148120,RTGS,2024-05-26,normal
ACC181247,ACC540552,134760,RTGS,2024-04-30,normal
ACC584125,ACC588557,45932,RTGS,2022-10-11,normal
ACC442722,ACC452457,75299,Cash Deposit,2025-01-13,normal
ACC442722,ACC902784,97344,Cash Deposit,2023-10-12,normal
ACC666390,ACC181247,33105,RTGS,2022-06-19,normal
ACC736745,ACC915451,3640,NEFT,2022-03-22,normal
ACC452161,ACC540552,62181,UPI,2025-04-15,normal
ACC181247,ACC324345,32338,Cash Deposit,2023-10-30,normal
ACC181247,ACC359249,91110,NEFT,2024-09-11,normal
ACC549433,ACC442722,113590,UPI,2025-02-11,normal
ACC442722,ACC588557,76544,RTGS,2024-11-30,normal
ACC540552,ACC442722,130615,RTGS,2022-10-23,normal
ACC486814,ACC442722,60218,RTGS,2024-05-16,normal
ACC121369,ACC972335,78721,RTGS,2025-08-10,normal
ACC452161,ACC359249,98021,UPI,2024-11-21,normal
ACC596564,ACC588557,20243,UPI,2024-12-12,normal
ACC972335,ACC666390,144439,UPI,2022-08-05,normal
ACC666390,ACC181247,54476,UPI,2025-05-27,normal
ACC171951,ACC442722,81919,NEFT,2025-07-02,normal
ACC181247,ACC442722,25553,UPI,2024-11-30,normal
ACC902784,ACC452457,55466,RTGS,2025-02-06,normal
ACC540552,ACC584125,125643,NEFT,2024-04-07,normal
ACC442722,ACC666390,49360,RTGS,2023-12-18,normal
ACC330080,ACC527398,97207,Cash Deposit,2025-02-25,normal
ACC609232,ACC540552,10570,UPI,2023-10-29,normal
ACC442722,ACC549433,120901,UPI,2024-02-23,normal
ACC442722,ACC540552,146015,RTGS,2023-01-08,normal
ACC486814,ACC442722,48019,RTGS,2022-05-10,normal
ACC442722,ACC258157,58956,UPI,2025-03-02,normal
ACC833442,ACC596564,87412,UPI,2023-01-08,normal
ACC452161,ACC833442,58124,UPI,2024-04-23,normal
ACC833442,ACC442722,87709,NEFT,2025-09-08,normal
ACC442722,ACC324345,146351,UPI,2022-10-22,normal
ACC121369,ACC540552,97339,UPI,2025-12-09,normal
ACC972335,ACC466960,143600,Cash Deposit,2023-02-21,normal
ACC372793,ACC540552,111543,RTGS,2022-09-08,normal
ACC442722,ACC330080,131263,UPI,2023-03-25,normal
ACC972335,ACC588557,7127,Cash Deposit,2025-03-15,normal
ACC527398,ACC324345,132578,NEFT,2025-06-05,normal
ACC666390,ACC330080,117027,UPI,2022-01-06,normal
ACC372793,ACC508930,44490,Cash Deposit,2022-04-24,normal
ACC324345,ACC121369,124817,RTGS,2024-12-15,normal
ACC442722,ACC827659,87688,UPI,2022-10-11,normal
ACC181247,ACC915451,27835,Cash Deposit,2022-10-03,normal
ACC540552,ACC972335,16231,UPI,2025-01-27,normal
ACC666390,ACC171951,71549,RTGS,2025-02-09,normal
ACC442722,ACC833442,124054,RTGS,2024-11-28,normal
ACC540552,ACC258157,99568,Cash Deposit,2025-09-28,normal
ACC666390,ACC442722,105375,NEFT,2022-05-05,normal
ACC258157,ACC588557,81194,RTGS,2023-04-29,normal
ACC442722,ACC972335,86078,RTGS,2022-08-13,normal
ACC181247,ACC972335,44730,NEFT,2023-03-07,normal
ACC915451,ACC452161,45903,Cash Deposit,2025-04-16,normal
ACC442722,ACC181247,54124,Cash Deposit,2024-09-05,normal
ACC258157,ACC442722,53467,RTGS,2022-01-11,normal
ACC736745,ACC181247,133036,NEFT,2022-07-10,normal
ACC258157,ACC181247,122676,RTGS,2024-04-19,normal
ACC972335,ACC181247,32190,NEFT,2025-05-25,normal
ACC181247,ACC540552,29395,UPI,2022-09-23,normal
ACC915451,ACC442722,10366,UPI,2024-07-03,normal
ACC596564,ACC972335,67188,UPI,2023-02-10,normal
ACC915451,ACC372793,115101,Cash Deposit,2024-02-18,normal
ACC258157,ACC359249,48881,Cash Deposit,2024-07-21,normal
ACC972335,ACC181247,75936,NEFT,2022-12-27,normal
ACC181247,ACC915451,148377,RTGS,2025-10-30,normal
ACC442722,ACC181247,90383,Cash Deposit,2022-01-18,normal
ACC736745,ACC452161,77160,UPI,2024-02-09,normal
ACC359249,ACC972335,52765,Cash Deposit,2025-12-05,normal
ACC736745,ACC540552,101744,NEFT,2022-05-16,normal
ACC972335,ACC827659,92502,RTGS,2022-09-20,normal
ACC827659,ACC330080,39192,UPI,2023-07-19,normal
ACC902784,ACC540552,87626,Cash Deposit,2025-01-10,normal
ACC540552,ACC972335,36166,NEFT,2023-03-11,normal
ACC527398,ACC181247,42939,UPI,2022-02-22,normal
ACC736745,ACC596564,112745,Cash Deposit,2022-09-10,normal
ACC442722,ACC609232,148152,Cash Deposit,2024-10-10,normal
ACC181247,ACC442722,18126,NEFT,2024-06-26,normal
ACC508930,ACC466960,7866,UPI,2024-04-24,normal
ACC181247,ACC466960,141210,NEFT,2025-08-24,normal
ACC540552,ACC527398,43575,NEFT,2025-11-02,normal
ACC827659,ACC442722,76830,UPI,2022-03-08,normal
ACC181247,ACC359249,97207,RTGS,2024-04-10,normal
ACC372793,ACC972335,120351,RTGS,2024-01-25,normal
ACC171951,ACC540552,19008,RTGS,2024-01-30,normal
ACC442722,ACC972335,93234,Cash Deposit,2024-02-01,normal
ACC902784,ACC666390,66512,RTGS,2023-05-30,normal
ACC972335,ACC181247,67824,RTGS,2024-08-03,normal
ACC359249,ACC181247,17570,NEFT,2022-08-31,normal
ACC121369,ACC972335,147186,NEFT,2023-04-16,normal
ACC330080,ACC527398,25587,UPI,2024-09-28,normal
ACC902784,ACC181247,5441,NEFT,2024-11-24,normal
ACC972335,ACC442722,119377,UPI,2022-08-08,normal
ACC442722,ACC466960,30359,NEFT,2023-12-03,normal
ACC330080,ACC258157,13128,RTGS,2024-04-16,normal
ACC442722,ACC540552,14530,Cash Deposit,2023-08-13,normal
ACC486814,ACC833442,130983,UPI,2023-09-07,normal
ACC972335,ACC666390,53525,NEFT,2022-02-20,normal
ACC372793,ACC666390,141379,Cash Deposit,2024-12-17,normal
ACC330080,ACC442722,68521,NEFT,2024-10-13,normal
ACC258157,ACC372793,89493,UPI,2023-02-12,normal
ACC442722,ACC452161,117206,RTGS,2023-06-05,normal
ACC171951,ACC508930,41036,Cash Deposit,2022-06-11,normal
ACC442722,ACC549433,38234,RTGS,2025-12-03,normal
ACC359249,ACC181247,71731,RTGS,2024-04-05,normal
ACC508930,ACC540552,88594,NEFT,2025-07-07,normal
ACC181247,ACC442722,124515,Cash Deposit,2022-09-12,normal
ACC915451,ACC972335,70863,UPI,2025-04-14,normal
ACC584125,ACC833442,19811,Cash Deposit,2025-02-26,normal
ACC372793,ACC540552,19243,UPI,2023-10-11,normal
ACC915451,ACC442722,133553,Cash Deposit,2022-03-19,normal
ACC452457,ACC121369,140723,UPI,2024-10-06,normal
ACC442722,ACC258157,117085,NEFT,2025-11-04,normal
ACC972335,ACC540552,147894,NEFT,2023-08-23,normal
ACC902784,ACC540552,28103,UPI,2022-11-01,normal
ACC609232,ACC833442,129145,Cash Deposit,2024-09-09,normal
ACC324345,ACC972335,86494,UPI,2024-06-13,normal
ACC258157,ACC442722,137105,Cash Deposit,2025-10-03,normal
ACC442722,ACC121369,118934,NEFT,2022-01-31,normal
ACC442722,ACC121369,45291,UPI,2024-06-01,normal
ACC915451,ACC330080,137153,UPI,2024-08-01,normal
ACC181247,ACC902784,43512,NEFT,2025-09-15,normal
ACC527398,ACC972335,145064,UPI,2022-06-21,normal
ACC540552,ACC442722,136468,RTGS,2025-05-04,normal
ACC181247,ACC508930,7875,Cash Deposit,2025-01-05,normal
ACC596564,ACC452457,20509,RTGS,2025-01-24,normal
ACC121369,ACC540552,38238,NEFT,2022-11-26,normal
ACC330080,ACC171951,95336,UPI,2024-12-04,normal
ACC372793,ACC508930,134867,RTGS,2024-02-05,normal
ACC596564,ACC584125,18178,Cash Deposit,2022-02-22,normal
ACC584125,ACC902784,85938,NEFT,2024-08-27,normal
ACC972335,ACC666390,51522,NEFT,2024-02-18,normal
ACC972335,ACC442722,43374,RTGS,2024-11-12,normal
ACC972335,ACC442722,113011,UPI,2025-02-20,normal
ACC330080,ACC972335,127078,NEFT,2025-09-23,normal
ACC527398,ACC442722,62119,NEFT,2026-01-01,normal
ACC527398,ACC972335,113023,Cash Deposit,2022-08-19,normal
ACC508930,ACC452457,146663,UPI,2025-08-08,normal
